housing_id,minsaleprice,maxsaleprice,mediansaleprice,averagesaleprice,houseaddress
44.-2-3.2,1.0,378000000.0,59293.0,601239.290016066,(NO #) NORTHVILLE TURNPIKE
53.-1-19.111,1.0,378000000.0,59293.0,601239.290016066,(NO #) OLD POST ROAD
035.000-0002-070.000,1.0,378000000.0,59293.0,601239.290016066,(NO #) OLD SAG HARBOR RD
100.-2-6.3,1.0,378000000.0,59293.0,601239.290016066,(NO #) OREGON ROAD
107.-3-8,1.0,378000000.0,59293.0,601239.290016066,(NO #) OSTRANDER AVENUE
69.-3-38,1.0,378000000.0,59293.0,601239.290016066,(NO #) PECONIC BAY BOULEVARD
10.-5-12.3,1.0,378000000.0,59293.0,601239.290016066,(NO #) PENINSULA ROAD
10.-5-12.3,1.0,378000000.0,59293.0,601239.290016066,(NO #) PENINSULA ROAD
136.63-1-76,1.0,378000000.0,59293.0,601239.290016066,(NO #) PUTNAM AVENUE
7.-3-8.2,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF BARLOW POND RD
7.-3-8.2,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF BARLOW POND RD
8.-2-4,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF EAST END ROAD
2.-1-1.2,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF EAST END ROAD
2.-1-7.2,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF EAST END ROAD
2.-1-7.2,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF EAST END ROAD
2.-1-9,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF EAST END ROAD
8.-1-6.5,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF EAST END ROAD
9.-1-23,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF FOX AVENUE
10.-4-9.4,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF PENINSULA RDAD
10.-4-9.2,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT RD OFF PENINSULA ROAD
2.-1-12.1,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT ROAD OFF EAST END RD
2.-1-12.2,1.0,378000000.0,59293.0,601239.290016066,(NO #) PVT ROAD OFF EAST END RD
10.-4-13.10,1.0,378000000.0,59293.0,601239.290016066,(NO #) R/O/W OFF PENINSULA ROAD
9.-9-8,1.0,378000000.0,59293.0,601239.290016066,(NO #) R/O/W OFF RESERVOIR ROAD
70.A-3-2,1.0,378000000.0,59293.0,601239.290016066,(NO #) RAMBLING ROAD
63.-2-7,1.0,378000000.0,59293.0,601239.290016066,(NO #) REEVES AVENUE
9.-9-29.6,1.0,378000000.0,59293.0,601239.290016066,(NO #) RESERVOIR ROAD
42.-1-20,1.0,378000000.0,59293.0,601239.290016066,(NO #) ROANOKE AVENUE
8.-2-12.13,1.0,378000000.0,59293.0,601239.290016066,(NO #) SOUND AVENUE
4.-5-8,1.0,378000000.0,59293.0,601239.290016066,(NO #) TOP OF THE WORLD DRIVE
4.-5-5.15,1.0,378000000.0,59293.0,601239.290016066,(NO #) TOP OF THE WORLD DRIVE
40.-1-23.12,1.0,378000000.0,59293.0,601239.290016066,(NO #) VARGA ROAD
175.08-8-11,1.0,378000000.0,59293.0,601239.290016066,(NO #) WALNUT STREET
261.-1-21,1.0,378000000.0,59293.0,601239.290016066,(NO #) WEAVER HOLLOW ROAD
261.-1-21,1.0,378000000.0,59293.0,601239.290016066,(NO #) WEAVER HOLLOW ROAD
18.-2-15,1.0,378000000.0,59293.0,601239.290016066,(NO #) WEST MONTAUK HIGHWAY
109.-2-24,1.0,378000000.0,59293.0,601239.290016066,(NO NUMBER COWAN LANE
5.-1-18.2,1.0,378000000.0,59293.0,601239.290016066,(NO NUMBER PLEASANT VALLEY ROAD
10.-1-15.1,1.0,378000000.0,59293.0,601239.290016066,(NO NUMBER WARDS ROAD
362.-1-34,1.0,378000000.0,59293.0,601239.290016066,(NO#) BEECH HILL ROAD
52.L-3-1,1.0,378000000.0,59293.0,601239.290016066,(NO#) CORNWALL STREET
141.000-001-008.002,1.0,378000000.0,59293.0,601239.290016066,(NO#) PRIVATE RIGHT-OF-WAY
27.-2-31.1,1.0,378000000.0,59293.0,601239.290016066,(NO.#) WILKINSON DRIVE
201.-1-31.1,1.0,378000000.0,59293.0,601239.290016066,(NONE) COUNTY HIGHWAY 36
593.00-02.00-006.002,1.0,378000000.0,59293.0,601239.290016066,(NONE) MORICHES RIVERHEAD RD.
76.-1-9.2,1.0,378000000.0,59293.0,601239.290016066,(NONE) WEST LAKE ROAD
97.06-1-7,1.0,378000000.0,59293.0,601239.290016066,(NONE) WESTERLY ROAD
26-1-19.2,1.0,378000000.0,59293.0,601239.290016066,(NSN) WALLING ROAD
303.00-3-13.1,1.0,378000000.0,59293.0,601239.290016066,(O) MARSHFIELD RD
33.033-1-12.2,1.0,378000000.0,59293.0,601239.290016066,(OFF) MAIN ST
33.033-1-12.2,1.0,378000000.0,59293.0,601239.290016066,(OFF) MAIN ST
211.03-1-24,1.0,378000000.0,59293.0,601239.290016066,(OFF) ROUTE 9
21.-3-1.212,1.0,378000000.0,59293.0,601239.290016066,(PART) 137 WEBB ROAD
PART OF 137.19-2-68.1,1.0,378000000.0,59293.0,601239.290016066,(PART) 175 ALLENS CREEK ROAD
153.17-3-95.1,1.0,378000000.0,59293.0,601239.290016066,(PART) 213 SOUTH MAIN STREET
84.00-1-69,1.0,378000000.0,59293.0,601239.290016066,(PART)292 NAGEL HILL RD
71118-00-807157,1.0,378000000.0,59293.0,601239.290016066,(PART)6700 BRISCOE COVE ROAD
71118-00-807157,1.0,378000000.0,59293.0,601239.290016066,(PART)6700 BRISCOE COVE ROAD
125.-1-10.100,1.0,378000000.0,59293.0,601239.290016066,(PORTION) WHIPPOORWILL RD (PORTION)
192.20-2-56,1.0,378000000.0,59293.0,601239.290016066,(PRIVATE ROAD)
199.00-2-38,1.0,378000000.0,59293.0,601239.290016066,(REAR) BARNUM ROAD
161.17-6-4.2,1.0,378000000.0,59293.0,601239.290016066,(REAR) BIG TREE ROAD
178.00-2-25,1.0,378000000.0,59293.0,601239.290016066,(REAR) ELLICOTT ROAD
203.00-2-52,1.0,378000000.0,59293.0,601239.290016066,(REAR) ROUTE 83
161.17-6-4.2,1.0,378000000.0,59293.0,601239.290016066,(REAR)5330 BIG TREE ROAD
217.00-2-5,1.0,378000000.0,59293.0,601239.290016066,(SEE ATTACHED LIST)
279.20-1-8,1.0,378000000.0,59293.0,601239.290016066,(SEE ATTACHED SCHEDULE A)
136.03-1-13.1,1.0,378000000.0,59293.0,601239.290016066,(SEE ATTACHED)
23-1-5.44,1.0,378000000.0,59293.0,601239.290016066,(SS) COLEMAN RD
23-2-8,1.0,378000000.0,59293.0,601239.290016066,(SS) COLEMAN RD
23-2-9,1.0,378000000.0,59293.0,601239.290016066,(SS) COLEMAN RD
23-2-7,1.0,378000000.0,59293.0,601239.290016066,(SS) COLEMAN RD
105.00-2-13.121,1.0,378000000.0,59293.0,601239.290016066,(V/L) 293 CEMETERY ROAD
135.01-4-61.111,1.0,378000000.0,59293.0,601239.290016066,(V/L) 5100 NORTH AMERICA DRIVE
88.00-1-48.11,1.0,378000000.0,59293.0,601239.290016066,(V/L) CREEK ROAD
88.00-1-48.11,1.0,378000000.0,59293.0,601239.290016066,(V/L) CREEK ROAD
223.20-3-51,1.0,378000000.0,59293.0,601239.290016066,(V/L)3054 HILLBROOK DRIVE
252.00-01.00-012.000,1.0,378000000.0,59293.0,601239.290016066,(VAC.LAND) MANHATTAN BLVD.
168.00-1-2,1.0,378000000.0,59293.0,601239.290016066,(VACANT LAND) ROUTE 83
302.14-1-5,1.0,378000000.0,59293.0,601239.290016066,(VACANT) 28 MILE CREEK ROAD
334.00-1-39.1,1.0,378000000.0,59293.0,601239.290016066,(VACANT) BELLEVIEW ROAD
199.00-3-22.1,1.0,378000000.0,59293.0,601239.290016066,(VACANT) BERNARD ROAD
453.00-1-40,1.0,378000000.0,59293.0,601239.290016066,(VACANT) BIG TREE-SUGAR GROVE ROAD
267.00-2-48.3.2,1.0,378000000.0,59293.0,601239.290016066,(VACANT) BLOOMER ROAD
235.00-1-18,1.0,378000000.0,59293.0,601239.290016066,(VACANT) BOUTWELL HILL ROAD
13.-2-3,1.0,378000000.0,59293.0,601239.290016066,(VACANT) BROOK ROAD
234.00-2-35.1,1.0,378000000.0,59293.0,601239.290016066,(VACANT) CHARLOTTE CENTER & HARPER
235.00-1-16.2.1,1.0,378000000.0,59293.0,601239.290016066,(VACANT) CLELAND & BOUTWELL HILL
181.20-2-30,1.0,378000000.0,59293.0,601239.290016066,(VACANT) DALE DRIVE
304.00-2-15.1,1.0,378000000.0,59293.0,601239.290016066,(VACANT) DEAN SCHOOL ROAD
134.-1-10.12,1.0,378000000.0,59293.0,601239.290016066,(VACANT) EATONBROOK ROAD
269.00-1-11,1.0,378000000.0,59293.0,601239.290016066,(VACANT) EDSON ROAD
229.00-1-11.2,1.0,378000000.0,59293.0,601239.290016066,(VACANT) ELM FLAT ROAD
441.00-1-65,1.0,378000000.0,59293.0,601239.290016066,(VACANT) FREW RUN ROAD
270.00-3-36,1.0,378000000.0,59293.0,601239.290016066,(VACANT) HAGERDON HILL ROAD
217.00-1-5,1.0,378000000.0,59293.0,601239.290016066,(VACANT) HALL ROAD
172.00-03-008.000,1.0,378000000.0,59293.0,601239.290016066,(VACANT) LAKESIDE TRAIL
282.00-1-70,1.0,378000000.0,59293.0,601239.290016066,(VACANT) LUCE ROAD
199.00-1-47.1,1.0,378000000.0,59293.0,601239.290016066,(VACANT) MAPLE AVENUE
204.00-1-26.2,1.0,378000000.0,59293.0,601239.290016066,(VACANT) MILE STRIP ROAD
215.00-1-1,1.0,378000000.0,59293.0,601239.290016066,(VACANT) NELSON HILL ROAD/ CASSADA
289.00-1-50,1.0,378000000.0,59293.0,601239.290016066,(VACANT) NORTH HILL ROAD
217.00-2-5.3,1.0,378000000.0,59293.0,601239.290016066,(VACANT) NORTH HILL ROAD
268.00-2-54.2,1.0,378000000.0,59293.0,601239.290016066,(VACANT) OLD CHAUTAUQUA ROAD
6.-12-11,1.0,378000000.0,59293.0,601239.290016066,(VACANT) ONEIDA TRL
215.00-3-19.3,1.0,378000000.0,59293.0,601239.290016066,(VACANT) PIERSON ROAD
146.7-1-40,1.0,378000000.0,59293.0,601239.290016066,(VACANT) PURCHASE STREET
39.-1-7.1,1.0,378000000.0,59293.0,601239.290016066,(VACANT) ROUTE 42
302.00-1-29.1,1.0,378000000.0,59293.0,601239.290016066,(VACANT) ROUTE 60
267.00-1-1,1.0,378000000.0,59293.0,601239.290016066,(VACANT) S. STOCKTON-CASSADAGA RD
285.00-1-18,1.0,378000000.0,59293.0,601239.290016066,(VACANT) TERRY ROAD
24.A-8-8,1.0,378000000.0,59293.0,601239.290016066,(VACANT) TUSTENMTN TOWD RD 20
24.A-8-8,1.0,378000000.0,59293.0,601239.290016066,(VACANT) TUSTENMTN TOWN ROAD 20
596.00-04-010.000,1.0,378000000.0,59293.0,601239.290016066,(VACANT) VERMONT STREET
11.-1-12.74,1.0,378000000.0,59293.0,601239.290016066,(VACANT) WILSON POINT
321.00-1-33.2.2,1.0,378000000.0,59293.0,601239.290016066,(VACANT) WOLCOTT ROAD
408.00-1-36.2,1.0,378000000.0,59293.0,601239.290016066,(VACANT) WOODCHUCK HILL ROAD
59.-2-33.6,1.0,378000000.0,59293.0,601239.290016066,(VACANT) YANKEE LAKE RD
13.-1-56,1.0,378000000.0,59293.0,601239.290016066,(VL) FISHER ROAD
112.-1-23.11,1.0,378000000.0,59293.0,601239.290016066,(VL) ROUTE 39 N
100.14-2-50.1,1.0,378000000.0,59293.0,601239.290016066,(VL) SOUTH MAIN STREET
26.-4-3,1.0,378000000.0,59293.0,601239.290016066,) & ) & 11 HILLCREST DR & WILLIAMS G
8-3442-0008.A,1.0,378000000.0,59293.0,601239.290016066,* CANDLEWOOD RD
2003103000276001,1.0,378000000.0,59293.0,601239.290016066,* CHESTNUT STREET
115.15-2-96,1.0,378000000.0,59293.0,601239.290016066,* CORTLANDT ST
164.29-1-,1.0,378000000.0,59293.0,601239.290016066,* PART OF YOUNG AVENUE
114.01-1-12,1.0,378000000.0,59293.0,601239.290016066,*** WEST LN
2009021800687002,1.0,378000000.0,59293.0,601239.290016066,****** 95TH STREET
2017010301270001,1.0,378000000.0,59293.0,601239.290016066,****** 95TH STREET
166.-1-91.1,1.0,378000000.0,59293.0,601239.290016066,*SEE ATTACHED
227.00-1-5.04,1.0,378000000.0,59293.0,601239.290016066,*ST HWY 28
227.00-1-5.04,1.0,378000000.0,59293.0,601239.290016066,*ST HWY 28
113.16-6-69,1.0,378000000.0,59293.0,601239.290016066,++09292033 CREEK WALK
104.-03-14.1,1.0,378000000.0,59293.0,601239.290016066,+4948 FAYETTEVILLE-MANLIUS ROAD
442.00-2-40,1.0,378000000.0,59293.0,601239.290016066,+59 WHEELER HILL ROAD
24.002-1-1.1,1.0,378000000.0,59293.0,601239.290016066,", 181 192 BROUSE RD"
44.-39-92,1.0,378000000.0,59293.0,601239.290016066,",. RHODES AVE"
92.12-2-1,1.0,378000000.0,59293.0,601239.290016066,- -
106.20-1-10,1.0,378000000.0,59293.0,601239.290016066,- ARNOLD PL
70111-00-576053,1.0,378000000.0,59293.0,601239.290016066,- BAUER ROAD
463.-2-74,1.0,378000000.0,59293.0,601239.290016066,- BOUCHOUXVILLE RD
166.000-1-2,1.0,378000000.0,59293.0,601239.290016066,- BUELL RD
4-4385-201,1.0,378000000.0,59293.0,601239.290016066,- CENTRAL PARK AVENUE
431.2-1-25,1.0,378000000.0,59293.0,601239.290016066,- COUNTY HIGHWAY 28
97.00-3-14,1.0,378000000.0,59293.0,601239.290016066,- COUNTY ROUTE 56
34.5-2-4,1.0,378000000.0,59293.0,601239.290016066,- CROMPOND ROAD
7.190-74-13,1.0,378000000.0,59293.0,601239.290016066,- ENDICOTT AVE
-1235-24,1.0,378000000.0,59293.0,601239.290016066,- GUION PLACE & VAN GUILDER
2-781-0001,1.0,378000000.0,59293.0,601239.290016066,- HARBOR LANE WEST
93.5-1-6,1.0,378000000.0,59293.0,601239.290016066,- HEATHCOTE DRIVE
93.5-1-7,1.0,378000000.0,59293.0,601239.290016066,- HEATHCOTE DRIVE
008.-02-13.2,1.0,378000000.0,59293.0,601239.290016066,- HITCHINGS ROAD
294.3-1-73.500,1.0,378000000.0,59293.0,601239.290016066,- HORSEHEAD POINT ROAD
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,- LOCKWOOD AVE
19.-2-26.1,1.0,378000000.0,59293.0,601239.290016066,- LOCUST DRIVE
164.10-1-46,1.0,378000000.0,59293.0,601239.290016066,- MAIN STREET
11.-1-15.4,1.0,378000000.0,59293.0,601239.290016066,- MARCEL FOUR ROAD
56.17-1-14,1.0,378000000.0,59293.0,601239.290016066,- MOUNT AIRY ROAD WEST
71111-06-364886,1.0,378000000.0,59293.0,601239.290016066,- NORTH CANAL STREET
NOT ASSESSED,1.0,378000000.0,59293.0,601239.290016066,- NOT ASSESSED
5.-5182-1,1.0,378000000.0,59293.0,601239.290016066,- NOT YET ASSESSED
7-13-142,1.0,378000000.0,59293.0,601239.290016066,- OLD COLONY DRIVE
142.30-2-4,1.0,378000000.0,59293.0,601239.290016066,- PEARL STREET
1-100-0001,1.0,378000000.0,59293.0,601239.290016066,- PELHAM & HUDSON PARK ROAD
397.-4-5,1.0,378000000.0,59293.0,601239.290016066,- PERCY WILLIAMS DRIVE
4.-4365-201,1.0,378000000.0,59293.0,601239.290016066,- PORTION OF CENTRAL PARK A
3-894-9,1.0,378000000.0,59293.0,601239.290016066,- PORTMAN ROAD
33.10-11-22,1.0,378000000.0,59293.0,601239.290016066,- RIVERVIEW AVENUE
50.-1-17.3,1.0,378000000.0,59293.0,601239.290016066,- ROSE VALLEY RD.
65112-00-060385,1.0,378000000.0,59293.0,601239.290016066,- ROUTE 21 N
91.10-2-11,1.0,378000000.0,59293.0,601239.290016066,- SOMERSTOWN RD
77.4-5-49,1.0,378000000.0,59293.0,601239.290016066,- SOUNDVIEW LOOP
98.19-2-31,1.0,378000000.0,59293.0,601239.290016066,- SOUTH STATE ROAD
112.11-1-16,1.0,378000000.0,59293.0,601239.290016066,- STEVENS AVE
49H-9830-G61,1.0,378000000.0,59293.0,601239.290016066,- STONE MEADOW
82.-1-46.1,1.0,378000000.0,59293.0,601239.290016066,- SYLER ROAD
82.-1-46.1,1.0,378000000.0,59293.0,601239.290016066,- SYLER ROAD
105.7-2-3,1.0,378000000.0,59293.0,601239.290016066,- TACONIC STATE PARKWAY
54.8-3-4,1.0,378000000.0,59293.0,601239.290016066,- TRAVIS AVENUE
80.7-1-9,1.0,378000000.0,59293.0,601239.290016066,- TWIN RIDGES ROAD
154.42-2-45,1.0,378000000.0,59293.0,601239.290016066,- WALNUT ST
8-23-1000,1.0,378000000.0,59293.0,601239.290016066,- WAVERLY AVE
137.19-1-1,1.0,378000000.0,59293.0,601239.290016066,- WEST MAIN; SEE ADDENDUM
77111-00-206267,1.0,378000000.0,59293.0,601239.290016066,- WILEY ROAD
71.8-4-4.2,1.0,378000000.0,59293.0,601239.290016066,- WOOD ROAD
26.-1-28,1.0,378000000.0,59293.0,601239.290016066,- YULAN-BARRYVILLE ROAD
330.-2-1.21,1.0,378000000.0,59293.0,601239.290016066,-- AND 380 RYAN ROAD
111.18-1-25,1.0,378000000.0,59293.0,601239.290016066,-- BEDFORD RD
6658-00-535342-0000,1.0,378000000.0,59293.0,601239.290016066,-- BEEKMAN ROAD REAR
193.-1-26.49,1.0,378000000.0,59293.0,601239.290016066,-- CHAPMAN ROAD
203.-1-20.13,1.0,378000000.0,59293.0,601239.290016066,-- COUNTY HIGHWAY 20
149.-1-45,1.0,378000000.0,59293.0,601239.290016066,-- COUNTY ROUTE 413
174.-3-59,1.0,378000000.0,59293.0,601239.290016066,-- CR 405
368.-2-38,1.0,378000000.0,59293.0,601239.290016066,-- CRYSTAL LAKE ROAD
405.-1-5.5,1.0,378000000.0,59293.0,601239.290016066,-- DRY BROOK ROAD
56.19-4-35,1.0,378000000.0,59293.0,601239.290016066,-- ELY STREET
259.8-2-4.2,1.0,378000000.0,59293.0,601239.290016066,-- HILLSIDE ROAD
464.-1-28,1.0,378000000.0,59293.0,601239.290016066,-- HUNGRY HILL ROAD
7159-00-175259-0000,1.0,378000000.0,59293.0,601239.290016066,-- JOHNSON ROAD
241.00-1-28,1.0,378000000.0,59293.0,601239.290016066,-- KLONDIKE RD
62.-4-18.514,1.0,378000000.0,59293.0,601239.290016066,-- KRUMKILL ROAD
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
4-1312-0021,1.0,378000000.0,59293.0,601239.290016066,-- LOCKWOOD AVE
7.360-185-9,1.0,378000000.0,59293.0,601239.290016066,-- MOUNT PLEASANT LANE
142.22-2-55,1.0,378000000.0,59293.0,601239.290016066,-- PALACE PL
117.00-1-27.100,1.0,378000000.0,59293.0,601239.290016066,-- RILAND ROAD
22.00-3-22.1,1.0,378000000.0,59293.0,601239.290016066,-- ROUTE 67
6562-04-954189-0000,1.0,378000000.0,59293.0,601239.290016066,-- ROUTE 82
422.-3-11,1.0,378000000.0,59293.0,601239.290016066,-- ROW-QUARRY ROAD
142.63-1-30.1,1.0,378000000.0,59293.0,601239.290016066,-- SHORE DRIVE
212.-1-1.12,1.0,378000000.0,59293.0,601239.290016066,-- SOUTH LEBANON ROAD
195.-1-10,1.0,378000000.0,59293.0,601239.290016066,-- SOUTH LEBANON ROAD
142.29-2-31,1.0,378000000.0,59293.0,601239.290016066,-- SPRING ST
217.-2-37,1.0,378000000.0,59293.0,601239.290016066,-- STATE HIGHWAY 28
217.-2-37,1.0,378000000.0,59293.0,601239.290016066,-- STATE HIGHWAY 28
51.00-2-42.1,1.0,378000000.0,59293.0,601239.290016066,-- SUNNY HILL ROAD
135.52-1-20,1.0,378000000.0,59293.0,601239.290016066,-- SYLVAN RD
256.-1-14.3,1.0,378000000.0,59293.0,601239.290016066,-- TERRY CLOVE ROAD
168.14-1-54,1.0,378000000.0,59293.0,601239.290016066,-- US ROUTE 9W
70111-11-706635,1.0,378000000.0,59293.0,601239.290016066,-- WEST WATER STREET
77111-00-237292,1.0,378000000.0,59293.0,601239.290016066,-- WILEY ROAD
117.00-5-5.1,1.0,378000000.0,59293.0,601239.290016066,--- CROWS NEST ROAD
67116-00-079752,1.0,378000000.0,59293.0,601239.290016066,--- EAST TOWN LINE ROAD
55.19-1-1,1.0,378000000.0,59293.0,601239.290016066,--- FURNACE DOCK ROAD
300.00-01-015.000,1.0,378000000.0,59293.0,601239.290016066,--- LACKAWANNA ST. EXT.
35.10-2-000000,1.0,378000000.0,59293.0,601239.290016066,--- LAKE AVENUE
35.10-2-000000,1.0,378000000.0,59293.0,601239.290016066,--- LAKE AVENUE
"P/O BLOCK 567, LOT 1",1.0,378000000.0,59293.0,601239.290016066,--- POLLY PARK ROAD
"P/O BLOCK 567, LOT 1",1.0,378000000.0,59293.0,601239.290016066,--- POLLY PARK ROAD
"P/O BLOCK 567, LOT 1",1.0,378000000.0,59293.0,601239.290016066,--- POLLY PARK ROAD
NOT ASSESSED,1.0,378000000.0,59293.0,601239.290016066,--- REYNOLDS DRIVE
020.-01-09.1,1.0,378000000.0,59293.0,601239.290016066,--- SCHUYLER ROAD
421.-1-15,1.0,378000000.0,59293.0,601239.290016066,------ RTE. 17
113.16-1-54,1.0,378000000.0,59293.0,601239.290016066,-/55 ORCHARD STREET
74116-00-951076,1.0,378000000.0,59293.0,601239.290016066,-0- & 5023 LASHER ROAD
67119-00-777079,1.0,378000000.0,59293.0,601239.290016066,-0- (VL) NO. CENTENARY ROAD
69115-00-567273,1.0,378000000.0,59293.0,601239.290016066,-0- ARCADIA ZURICH NORRIS RD
70111-08-844807,1.0,378000000.0,59293.0,601239.290016066,-0- LAYTON STREET
61116-00-669045,1.0,378000000.0,59293.0,601239.290016066,-0- LINCOLN ROAD
35.00-1-11.000,1.0,378000000.0,59293.0,601239.290016066,-0- PHELPS JUNCTION ROAD
67117-00-675758,1.0,378000000.0,59293.0,601239.290016066,-0- RIDGE ROAD
71112-00-786896,1.0,378000000.0,59293.0,601239.290016066,-0- TRAVELL ROAD
108.44-1-1,1.0,378000000.0,59293.0,601239.290016066,-0- W STATE ST. & OAK ST.
71114-00-913631,1.0,378000000.0,59293.0,601239.290016066,-0- WAYNE CENTER ROAD
2010100400890001,1.0,378000000.0,59293.0,601239.290016066,-00 136TH AVENUE
2011120800901001,1.0,378000000.0,59293.0,601239.290016066,-00 136TH AVENUE
2012020701020001,1.0,378000000.0,59293.0,601239.290016066,-00 136TH AVENUE
2016050500338001,1.0,378000000.0,59293.0,601239.290016066,-00 136TH AVENUE
2014042300794001,1.0,378000000.0,59293.0,601239.290016066,-00 145TH ROAD
2007062500155001,1.0,378000000.0,59293.0,601239.290016066,-000 136TH AVENUE
2016050500338001,1.0,378000000.0,59293.0,601239.290016066,-000 136TH AVENUE
2014090300405014,1.0,378000000.0,59293.0,601239.290016066,-000 57TH AVENUE
2016051100673004,1.0,378000000.0,59293.0,601239.290016066,-000 57TH AVENUE
083.-12-42.0,1.0,378000000.0,59293.0,601239.290016066,-1318-20 SOUTH AVE
318.64-1-10,1.0,378000000.0,59293.0,601239.290016066,-707 MULBERRY ST
152.-5-15.12,1.0,378000000.0,59293.0,601239.290016066,-910 COUNTY HIGHWAY 106
096.3-1-80.1,1.0,378000000.0,59293.0,601239.290016066,-L#7 DAIRY HILL RD
127.3-3-9,1.0,378000000.0,59293.0,601239.290016066,-L#9 ROCK HILL RD
429.17-5-7.2,1.0,378000000.0,59293.0,601239.290016066,-WHEELER ST & -WHEELER ST
68.2-2-6,1.0,378000000.0,59293.0,601239.290016066,.
141.26-1-1,1.0,378000000.0,59293.0,601239.290016066,. BOWMAN AVE
141.26-1-1.1,1.0,378000000.0,59293.0,601239.290016066,. BOWMAN AVENUE
-9816-60.9-2,1.0,378000000.0,59293.0,601239.290016066,. BROOK FARM ROAD
38.-1-17,1.0,378000000.0,59293.0,601239.290016066,. BUCKLEY ST & OVERLOOK RD
4.20-1-P/O 15,1.0,378000000.0,59293.0,601239.290016066,. CLAYTON BOULEVARD
73110-00-411497,1.0,378000000.0,59293.0,601239.290016066,. CLYDE MARENGO ROAD
46.00-1-13.1,1.0,378000000.0,59293.0,601239.290016066,. COUNTY ROUTE 21
62.-1-62,1.0,378000000.0,59293.0,601239.290016066,. COUNTY ROUTE 46
57.-1-16.07./0203,1.0,378000000.0,59293.0,601239.290016066,. DAVOS POINTE
42.-24-17,1.0,378000000.0,59293.0,601239.290016066,. E CHERRY TRL
4.-1-95.3,1.0,378000000.0,59293.0,601239.290016066,. FRIEDMAN RD
96.-2-89,1.0,378000000.0,59293.0,601239.290016066,. HARRINGTON DRIVE
28.-1-33.100,1.0,378000000.0,59293.0,601239.290016066,. MAHAR ROAD & COLANE ROAD
33.12-1-2,1.0,378000000.0,59293.0,601239.290016066,. NYS ROUTE 203
5.001-1-41,1.0,378000000.0,59293.0,601239.290016066,. NYS RTE 28
10.-2-29,1.0,378000000.0,59293.0,601239.290016066,. NYS STATE ROUTE 52
82.-1-20.1,1.0,378000000.0,59293.0,601239.290016066,. OLD POST ROAD
181.08-3-24,1.0,378000000.0,59293.0,601239.290016066,. PENROSE AVENUE
188.-6-1.13,1.0,378000000.0,59293.0,601239.290016066,. PHILLIPS RD
49.-15-1,1.0,378000000.0,59293.0,601239.290016066,. PINE GROVE RD TR 45
52.-1-29,1.0,378000000.0,59293.0,601239.290016066,. ROUTE 9J
137.-1-4,1.0,378000000.0,59293.0,601239.290016066,. SHUN PIKE ROAD
78.00-6-76,1.0,378000000.0,59293.0,601239.290016066,. STATE ROUTE 23
53.-2-2,1.0,378000000.0,59293.0,601239.290016066,. STRATTON HILL RD
124.-1-7.22,1.0,378000000.0,59293.0,601239.290016066,. TACONIC CREEK ROAD
154.26-1-81,1.0,378000000.0,59293.0,601239.290016066,. THIRD ST
15.-1-14,1.0,378000000.0,59293.0,601239.290016066,. W TRAIL 1
17.-1-30.111,1.0,378000000.0,59293.0,601239.290016066,. WADSWORTH HILL ROAD
182.00-3-9,1.0,378000000.0,59293.0,601239.290016066,. WINDY RIDGE ROAD
010.010-01.00-200.000,1.0,378000000.0,59293.0,601239.290016066,.......... .........................
55.-8-19,1.0,378000000.0,59293.0,601239.290016066,.0461 BUFFALO PATH
288.18-1-51,1.0,378000000.0,59293.0,601239.290016066,.0648 THORNTON ROAD
280.-4-25,1.0,378000000.0,59293.0,601239.290016066,.158 HIGH STREET
117.-2-14,1.0,378000000.0,59293.0,601239.290016066,.2070/2125 GRATHWOHL ROAD
