housing_id,state_id,county_name,houseaddress,minsaleprice,maxsaleprice,mediansaleprice,averagesaleprice
22094611.,MI,WAYNE COUNTY,10015 PLAINVIEW,1.0,32250000.0,33625.0,346789.33060747664
22044453.,MI,WAYNE COUNTY,10015 ROBSON,1.0,32250000.0,33625.0,346789.33060747664
22044453.,MI,WAYNE COUNTY,10015 ROBSON,1.0,32250000.0,33625.0,346789.33060747664
22044453.,MI,WAYNE COUNTY,10015 ROBSON,1.0,32250000.0,33625.0,346789.33060747664
22044453.,MI,WAYNE COUNTY,10015 ROBSON,1.0,32250000.0,33625.0,346789.33060747664
22083803.,MI,WAYNE COUNTY,10015 STAHELIN,1.0,32250000.0,33625.0,346789.33060747664
20001630.,MI,WAYNE COUNTY,10015 W FORT,1.0,32250000.0,33625.0,346789.33060747664
20001630.,MI,WAYNE COUNTY,10015 W FORT,1.0,32250000.0,33625.0,346789.33060747664
22052549.,MI,WAYNE COUNTY,10015 WINTHROP,1.0,32250000.0,33625.0,346789.33060747664
22052549.,MI,WAYNE COUNTY,10015 WINTHROP,1.0,32250000.0,33625.0,346789.33060747664
22052549.,MI,WAYNE COUNTY,10015 WINTHROP,1.0,32250000.0,33625.0,346789.33060747664
14012965.,MI,WAYNE COUNTY,10015 YOSEMITE,1.0,32250000.0,33625.0,346789.33060747664
21065787.,MI,WAYNE COUNTY,10016 BEACONSFIELD,1.0,32250000.0,33625.0,346789.33060747664
21065787.,MI,WAYNE COUNTY,10016 BEACONSFIELD,1.0,32250000.0,33625.0,346789.33060747664
21073664.,MI,WAYNE COUNTY,10016 BISHOP,1.0,32250000.0,33625.0,346789.33060747664
14007022.,MI,WAYNE COUNTY,10016 PETOSKEY,1.0,32250000.0,33625.0,346789.33060747664
22106298.,MI,WAYNE COUNTY,10016 PIERSON,1.0,32250000.0,33625.0,346789.33060747664
22106298.,MI,WAYNE COUNTY,10016 PIERSON,1.0,32250000.0,33625.0,346789.33060747664
22106298.,MI,WAYNE COUNTY,10016 PIERSON,1.0,32250000.0,33625.0,346789.33060747664
21036905.,MI,WAYNE COUNTY,10016 ROSEBERRY,1.0,32250000.0,33625.0,346789.33060747664
22068652.006,MI,WAYNE COUNTY,10016 RUTLAND,1.0,32250000.0,33625.0,346789.33060747664
22068652.006,MI,WAYNE COUNTY,10016 RUTLAND,1.0,32250000.0,33625.0,346789.33060747664
22058399.,MI,WAYNE COUNTY,10016 ST MARYS,1.0,32250000.0,33625.0,346789.33060747664
22058399.,MI,WAYNE COUNTY,10016 ST MARYS,1.0,32250000.0,33625.0,346789.33060747664
22058399.,MI,WAYNE COUNTY,10016 ST MARYS,1.0,32250000.0,33625.0,346789.33060747664
22058399.,MI,WAYNE COUNTY,10016 ST MARYS,1.0,32250000.0,33625.0,346789.33060747664
21069265-6,MI,WAYNE COUNTY,10017 BERKSHIRE,1.0,32250000.0,33625.0,346789.33060747664
22096746-7,MI,WAYNE COUNTY,10017 EVERGREEN,1.0,32250000.0,33625.0,346789.33060747664
22057963.,MI,WAYNE COUNTY,10017 MANSFIELD,1.0,32250000.0,33625.0,346789.33060747664
22057963.,MI,WAYNE COUNTY,10017 MANSFIELD,1.0,32250000.0,33625.0,346789.33060747664
22057963.,MI,WAYNE COUNTY,10017 MANSFIELD,1.0,32250000.0,33625.0,346789.33060747664
22057963.,MI,WAYNE COUNTY,10017 MANSFIELD,1.0,32250000.0,33625.0,346789.33060747664
16018517.,MI,WAYNE COUNTY,10017 WOODSIDE,1.0,32250000.0,33625.0,346789.33060747664
22070341.006,MI,WAYNE COUNTY,10018 LONGACRE,1.0,32250000.0,33625.0,346789.33060747664
21036906.,MI,WAYNE COUNTY,10018 ROSEBERRY,1.0,32250000.0,33625.0,346789.33060747664
22089396.,MI,WAYNE COUNTY,10018 WESTWOOD,1.0,32250000.0,33625.0,346789.33060747664
14012260.,MI,WAYNE COUNTY,10019 BROADSTREET,1.0,32250000.0,33625.0,346789.33060747664
22068992.019,MI,WAYNE COUNTY,10019 RUTLAND,1.0,32250000.0,33625.0,346789.33060747664
22068992.019,MI,WAYNE COUNTY,10019 RUTLAND,1.0,32250000.0,33625.0,346789.33060747664
15005548-52,MI,WAYNE COUNTY,10019 VAN DYKE,1.0,32250000.0,33625.0,346789.33060747664
15005548-52,MI,WAYNE COUNTY,10019 VAN DYKE,1.0,32250000.0,33625.0,346789.33060747664
15005548-52,MI,WAYNE COUNTY,10019 VAN DYKE,1.0,32250000.0,33625.0,346789.33060747664
05001997.,MI,WAYNE COUNTY,1002 E WARREN,1.0,32250000.0,33625.0,346789.33060747664
16009930.,MI,WAYNE COUNTY,1002 FERDINAND,1.0,32250000.0,33625.0,346789.33060747664
16012811-2,MI,WAYNE COUNTY,1002 JUNCTION,1.0,32250000.0,33625.0,346789.33060747664
16012811-2,MI,WAYNE COUNTY,1002 JUNCTION,1.0,32250000.0,33625.0,346789.33060747664
17007562.,MI,WAYNE COUNTY,1002 SEMINOLE,1.0,32250000.0,33625.0,346789.33060747664
22071029.,MI,WAYNE COUNTY,10020 ARCHDALE,1.0,32250000.0,33625.0,346789.33060747664
22071029.,MI,WAYNE COUNTY,10020 ARCHDALE,1.0,32250000.0,33625.0,346789.33060747664
22071029.,MI,WAYNE COUNTY,10020 ARCHDALE,1.0,32250000.0,33625.0,346789.33060747664
22074884.,MI,WAYNE COUNTY,10020 ASHTON,1.0,32250000.0,33625.0,346789.33060747664
22074884.,MI,WAYNE COUNTY,10020 ASHTON,1.0,32250000.0,33625.0,346789.33060747664
22074884.,MI,WAYNE COUNTY,10020 ASHTON,1.0,32250000.0,33625.0,346789.33060747664
22044729.,MI,WAYNE COUNTY,10020 COYLE,1.0,32250000.0,33625.0,346789.33060747664
22044729.,MI,WAYNE COUNTY,10020 COYLE,1.0,32250000.0,33625.0,346789.33060747664
22044729.,MI,WAYNE COUNTY,10020 COYLE,1.0,32250000.0,33625.0,346789.33060747664
21081025.,MI,WAYNE COUNTY,10020 E OUTER DRIVE,1.0,32250000.0,33625.0,346789.33060747664
21081025.,MI,WAYNE COUNTY,10020 E OUTER DRIVE,1.0,32250000.0,33625.0,346789.33060747664
22095392.,MI,WAYNE COUNTY,10020 EVERGREEN,1.0,32250000.0,33625.0,346789.33060747664
22053746.,MI,WAYNE COUNTY,10020 FORRER,1.0,32250000.0,33625.0,346789.33060747664
22119989-90,MI,WAYNE COUNTY,10020 HAZELTON,1.0,32250000.0,33625.0,346789.33060747664
22119989-90,MI,WAYNE COUNTY,10020 HAZELTON,1.0,32250000.0,33625.0,346789.33060747664
18018680.,MI,WAYNE COUNTY,10020 MEYERS,1.0,32250000.0,33625.0,346789.33060747664
22052939.,MI,WAYNE COUNTY,10020 MONTROSE,1.0,32250000.0,33625.0,346789.33060747664
22052939.,MI,WAYNE COUNTY,10020 MONTROSE,1.0,32250000.0,33625.0,346789.33060747664
22046009.,MI,WAYNE COUNTY,10020 SUSSEX,1.0,32250000.0,33625.0,346789.33060747664
22051645.,MI,WAYNE COUNTY,10020 WINTHROP,1.0,32250000.0,33625.0,346789.33060747664
22051645.,MI,WAYNE COUNTY,10020 WINTHROP,1.0,32250000.0,33625.0,346789.33060747664
22117293.,MI,WAYNE COUNTY,10021 CHATHAM,1.0,32250000.0,33625.0,346789.33060747664
22117293.,MI,WAYNE COUNTY,10021 CHATHAM,1.0,32250000.0,33625.0,346789.33060747664
22045688.,MI,WAYNE COUNTY,10021 COYLE,1.0,32250000.0,33625.0,346789.33060747664
22045688.,MI,WAYNE COUNTY,10021 COYLE,1.0,32250000.0,33625.0,346789.33060747664
22045688.,MI,WAYNE COUNTY,10021 COYLE,1.0,32250000.0,33625.0,346789.33060747664
19002823.,MI,WAYNE COUNTY,10021 KNODELL,1.0,32250000.0,33625.0,346789.33060747664
21068265.,MI,WAYNE COUNTY,10021 MCKINNEY,1.0,32250000.0,33625.0,346789.33060747664
21068265.,MI,WAYNE COUNTY,10021 MCKINNEY,1.0,32250000.0,33625.0,346789.33060747664
21068265.,MI,WAYNE COUNTY,10021 MCKINNEY,1.0,32250000.0,33625.0,346789.33060747664
21068265.,MI,WAYNE COUNTY,10021 MCKINNEY,1.0,32250000.0,33625.0,346789.33060747664
22038589.,MI,WAYNE COUNTY,10021 STRATHMOOR,1.0,32250000.0,33625.0,346789.33060747664
22038589.,MI,WAYNE COUNTY,10021 STRATHMOOR,1.0,32250000.0,33625.0,346789.33060747664
22038589.,MI,WAYNE COUNTY,10021 STRATHMOOR,1.0,32250000.0,33625.0,346789.33060747664
22038589.,MI,WAYNE COUNTY,10021 STRATHMOOR,1.0,32250000.0,33625.0,346789.33060747664
22038589.,MI,WAYNE COUNTY,10021 STRATHMOOR,1.0,32250000.0,33625.0,346789.33060747664
22124985.,MI,WAYNE COUNTY,10021 W OUTER DRIVE,1.0,32250000.0,33625.0,346789.33060747664
22124985.,MI,WAYNE COUNTY,10021 W OUTER DRIVE,1.0,32250000.0,33625.0,346789.33060747664
22124985.,MI,WAYNE COUNTY,10021 W OUTER DRIVE,1.0,32250000.0,33625.0,346789.33060747664
16008655-7,MI,WAYNE COUNTY,10021 W SEVEN MILE,1.0,32250000.0,33625.0,346789.33060747664
14012964.,MI,WAYNE COUNTY,10021 YOSEMITE,1.0,32250000.0,33625.0,346789.33060747664
22066141.,MI,WAYNE COUNTY,10022 ABINGTON AVE,1.0,32250000.0,33625.0,346789.33060747664
22066141.,MI,WAYNE COUNTY,10022 ABINGTON AVE,1.0,32250000.0,33625.0,346789.33060747664
22066141.,MI,WAYNE COUNTY,10022 ABINGTON AVE,1.0,32250000.0,33625.0,346789.33060747664
22084474-5,MI,WAYNE COUNTY,10022 ARTESIAN,1.0,32250000.0,33625.0,346789.33060747664
22117533.,MI,WAYNE COUNTY,10022 BRAMELL,1.0,32250000.0,33625.0,346789.33060747664
22025656.,MI,WAYNE COUNTY,10022 CHEYENNE,1.0,32250000.0,33625.0,346789.33060747664
22025656.,MI,WAYNE COUNTY,10022 CHEYENNE,1.0,32250000.0,33625.0,346789.33060747664
18018208.,MI,WAYNE COUNTY,10022 MANOR,1.0,32250000.0,33625.0,346789.33060747664
16007737-40,MI,WAYNE COUNTY,10022 PURITAN,1.0,32250000.0,33625.0,346789.33060747664
16007737-40,MI,WAYNE COUNTY,10022 PURITAN,1.0,32250000.0,33625.0,346789.33060747664
22029714.,MI,WAYNE COUNTY,10022 SCHAEFER,1.0,32250000.0,33625.0,346789.33060747664
22037657.,MI,WAYNE COUNTY,10022 STRATHMOOR,1.0,32250000.0,33625.0,346789.33060747664
22085934.,MI,WAYNE COUNTY,10022 WARWICK,1.0,32250000.0,33625.0,346789.33060747664
22085934.,MI,WAYNE COUNTY,10022 WARWICK,1.0,32250000.0,33625.0,346789.33060747664
22085934.,MI,WAYNE COUNTY,10022 WARWICK,1.0,32250000.0,33625.0,346789.33060747664
22066487.,MI,WAYNE COUNTY,10023 ABINGTON AVE,1.0,32250000.0,33625.0,346789.33060747664
22066487.,MI,WAYNE COUNTY,10023 ABINGTON AVE,1.0,32250000.0,33625.0,346789.33060747664
22066487.,MI,WAYNE COUNTY,10023 ABINGTON AVE,1.0,32250000.0,33625.0,346789.33060747664
22085271-2,MI,WAYNE COUNTY,10023 ARTESIAN,1.0,32250000.0,33625.0,346789.33060747664
22085271-2,MI,WAYNE COUNTY,10023 ARTESIAN,1.0,32250000.0,33625.0,346789.33060747664
16005352.,MI,WAYNE COUNTY,10023 BORDEAU,1.0,32250000.0,33625.0,346789.33060747664
16018378.,MI,WAYNE COUNTY,10023 DALRYMPLE,1.0,32250000.0,33625.0,346789.33060747664
16018378.,MI,WAYNE COUNTY,10023 DALRYMPLE,1.0,32250000.0,33625.0,346789.33060747664
22065107.,MI,WAYNE COUNTY,10023 GRANDMONT,1.0,32250000.0,33625.0,346789.33060747664
22051115.,MI,WAYNE COUNTY,10023 GREENFIELD,1.0,32250000.0,33625.0,346789.33060747664
22029381.,MI,WAYNE COUNTY,10023 HARTWELL,1.0,32250000.0,33625.0,346789.33060747664
22029381.,MI,WAYNE COUNTY,10023 HARTWELL,1.0,32250000.0,33625.0,346789.33060747664
22029381.,MI,WAYNE COUNTY,10023 HARTWELL,1.0,32250000.0,33625.0,346789.33060747664
22029381.,MI,WAYNE COUNTY,10023 HARTWELL,1.0,32250000.0,33625.0,346789.33060747664
22029381.,MI,WAYNE COUNTY,10023 HARTWELL,1.0,32250000.0,33625.0,346789.33060747664
22027490.,MI,WAYNE COUNTY,10023 LITTLEFIELD,1.0,32250000.0,33625.0,346789.33060747664
22027490.,MI,WAYNE COUNTY,10023 LITTLEFIELD,1.0,32250000.0,33625.0,346789.33060747664
18018342.,MI,WAYNE COUNTY,10023 MANOR,1.0,32250000.0,33625.0,346789.33060747664
22091400.,MI,WAYNE COUNTY,10023 MINOCK,1.0,32250000.0,33625.0,346789.33060747664
21067412.,MI,WAYNE COUNTY,10023 SOMERSET,1.0,32250000.0,33625.0,346789.33060747664
22083802.,MI,WAYNE COUNTY,10023 STAHELIN,1.0,32250000.0,33625.0,346789.33060747664
22043239.,MI,WAYNE COUNTY,10023 TERRY,1.0,32250000.0,33625.0,346789.33060747664
22043239.,MI,WAYNE COUNTY,10023 TERRY,1.0,32250000.0,33625.0,346789.33060747664
22043239.,MI,WAYNE COUNTY,10023 TERRY,1.0,32250000.0,33625.0,346789.33060747664
20001631.,MI,WAYNE COUNTY,10023 W FORT,1.0,32250000.0,33625.0,346789.33060747664
20001631.,MI,WAYNE COUNTY,10023 W FORT,1.0,32250000.0,33625.0,346789.33060747664
20001631.,MI,WAYNE COUNTY,10023 W FORT,1.0,32250000.0,33625.0,346789.33060747664
20001631.,MI,WAYNE COUNTY,10023 W FORT,1.0,32250000.0,33625.0,346789.33060747664
22025413.,MI,WAYNE COUNTY,10023 WARD,1.0,32250000.0,33625.0,346789.33060747664
22025413.,MI,WAYNE COUNTY,10023 WARD,1.0,32250000.0,33625.0,346789.33060747664
22025413.,MI,WAYNE COUNTY,10023 WARD,1.0,32250000.0,33625.0,346789.33060747664
22025413.,MI,WAYNE COUNTY,10023 WARD,1.0,32250000.0,33625.0,346789.33060747664
21067807.,MI,WAYNE COUNTY,10024 BALFOUR,1.0,32250000.0,33625.0,346789.33060747664
21067807.,MI,WAYNE COUNTY,10024 BALFOUR,1.0,32250000.0,33625.0,346789.33060747664
22105050.,MI,WAYNE COUNTY,10024 BRAILE,1.0,32250000.0,33625.0,346789.33060747664
22105050.,MI,WAYNE COUNTY,10024 BRAILE,1.0,32250000.0,33625.0,346789.33060747664
14012062.,MI,WAYNE COUNTY,10024 BROADSTREET,1.0,32250000.0,33625.0,346789.33060747664
22107418.,MI,WAYNE COUNTY,10024 BURT RD,1.0,32250000.0,33625.0,346789.33060747664
22103736.,MI,WAYNE COUNTY,10024 PATTON,1.0,32250000.0,33625.0,346789.33060747664
22103736.,MI,WAYNE COUNTY,10024 PATTON,1.0,32250000.0,33625.0,346789.33060747664
22103736.,MI,WAYNE COUNTY,10024 PATTON,1.0,32250000.0,33625.0,346789.33060747664
22103736.,MI,WAYNE COUNTY,10024 PATTON,1.0,32250000.0,33625.0,346789.33060747664
22103736.,MI,WAYNE COUNTY,10024 PATTON,1.0,32250000.0,33625.0,346789.33060747664
22106299.,MI,WAYNE COUNTY,10024 PIERSON,1.0,32250000.0,33625.0,346789.33060747664
22106299.,MI,WAYNE COUNTY,10024 PIERSON,1.0,32250000.0,33625.0,346789.33060747664
22106299.,MI,WAYNE COUNTY,10024 PIERSON,1.0,32250000.0,33625.0,346789.33060747664
22106299.,MI,WAYNE COUNTY,10024 PIERSON,1.0,32250000.0,33625.0,346789.33060747664
18006705.,MI,WAYNE COUNTY,10024 PLYMOUTH,1.0,32250000.0,33625.0,346789.33060747664
18006705.,MI,WAYNE COUNTY,10024 PLYMOUTH,1.0,32250000.0,33625.0,346789.33060747664
22043493.,MI,WAYNE COUNTY,10024 ROBSON,1.0,32250000.0,33625.0,346789.33060747664
22043493.,MI,WAYNE COUNTY,10024 ROBSON,1.0,32250000.0,33625.0,346789.33060747664
22043493.,MI,WAYNE COUNTY,10024 ROBSON,1.0,32250000.0,33625.0,346789.33060747664
22043493.,MI,WAYNE COUNTY,10024 ROBSON,1.0,32250000.0,33625.0,346789.33060747664
22043493.,MI,WAYNE COUNTY,10024 ROBSON,1.0,32250000.0,33625.0,346789.33060747664
16008145.,MI,WAYNE COUNTY,10024 W MCNICHOLS,1.0,32250000.0,33625.0,346789.33060747664
22075771.,MI,WAYNE COUNTY,10025 ASHTON,1.0,32250000.0,33625.0,346789.33060747664
21069264.,MI,WAYNE COUNTY,10025 BERKSHIRE,1.0,32250000.0,33625.0,346789.33060747664
21069264.,MI,WAYNE COUNTY,10025 BERKSHIRE,1.0,32250000.0,33625.0,346789.33060747664
21069264.,MI,WAYNE COUNTY,10025 BERKSHIRE,1.0,32250000.0,33625.0,346789.33060747664
21069264.,MI,WAYNE COUNTY,10025 BERKSHIRE,1.0,32250000.0,33625.0,346789.33060747664
21069264.,MI,WAYNE COUNTY,10025 BERKSHIRE,1.0,32250000.0,33625.0,346789.33060747664
21065367.,MI,WAYNE COUNTY,10025 GREENSBORO,1.0,32250000.0,33625.0,346789.33060747664
21065367.,MI,WAYNE COUNTY,10025 GREENSBORO,1.0,32250000.0,33625.0,346789.33060747664
21065367.,MI,WAYNE COUNTY,10025 GREENSBORO,1.0,32250000.0,33625.0,346789.33060747664
18017667.,MI,WAYNE COUNTY,10025 PINEHURST,1.0,32250000.0,33625.0,346789.33060747664
18017667.,MI,WAYNE COUNTY,10025 PINEHURST,1.0,32250000.0,33625.0,346789.33060747664
18017667.,MI,WAYNE COUNTY,10025 PINEHURST,1.0,32250000.0,33625.0,346789.33060747664
16005331.,MI,WAYNE COUNTY,10026 BORDEAU,1.0,32250000.0,33625.0,346789.33060747664
22044730.,MI,WAYNE COUNTY,10026 COYLE,1.0,32250000.0,33625.0,346789.33060747664
139-050060080,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-239210040,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-259030070,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-099340070,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-260200030,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019030060,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-089340185,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019270060,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-261050980,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-109130023,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-109120023,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-279050110,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-099350020,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-039240010,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-220300031,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-119090010,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-110110110,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019280041,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-269160120,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-249340280,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-059040060,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-099180140,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-099070040,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-059280030,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-040010220,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-271430220,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-271430210,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-100010310,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-271440090,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-270550120,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-059280133,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-049040051,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019280040,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-261380270,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-099340101,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-059070010,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-251330190,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-089350173,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019020080,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-270430181,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-029350090,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019300021,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019300020,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-239280290,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-110610040,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-029100022,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-270041001,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-110550152,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-251000260,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-040320200,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-271570011,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-039260100,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-039140071,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-261380481,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-230020170,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-059030040,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-030060440,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-279120121,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-089090490,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-269160160,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-119310091,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-080040050,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-059040103,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-049270135,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019200093,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019200090,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-239270063,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-039170201,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-039170200,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-089350092,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-252190060,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-251330734,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-060080150,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-059120061,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-059120060,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-259280111,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-099240021,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-040320100,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-089120160,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-029340011,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-039220011,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-030060080,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-269310084,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-279220030,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-039080010,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019330011,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019320080,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-259280131,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-099250012,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-251950011,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-089090460,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-089090440,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019270120,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019270020,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019260050,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019260040,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-030040080,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-029230080,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-119320042,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-119320040,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-110530070,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-069110080,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-049050091,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-252060030,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-230290300,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-110050062,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-019360091,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-259330180,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-259330081,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
139-251330920,MN,SCOTT COUNTY,0,500.0,13065186.0,148950.0,432353.73556581984
